id_cliente,nombre,edad,genero,ciudad,distrito,fecha_registro,canal_preferido,segmento
C01859,Luis Enrique Ruiz Moreno,30.0,M,Lima,San Miguel,2022-10-26,Tienda,Consumidor
C01860,Ángela Hernández Álvarez,37.0,M,Lima,San Isidro,2022-01-15,Web,Familiar
C01861,Jhan Leandro Henao,28.0,M,Lima,Los Olivos,2023-11-25,Web,Consumidor
C01862,María Gil Torres,55.0,F,Arequipa,Yanahuara,2022-11-05,Tienda,Consumidor
C01863,Luis José Ballesteros Franco,34.0,M,Lima,San Miguel,2023-09-30,Tienda,Consumidor
C01864,Alba Rodríguez Monroy,47.0,M,Trujillo,Trujillo,2025-03-25,Tienda,Familiar
C01865,María Alzate,30.0,F,Lima,Santiago de Surco,2024-06-20,Web,Consumidor
C01866,Dary María Henao Pineda,48.0,M,Lima,San Juan de Lurigancho,2024-07-08,Tienda,Consumidor
C01867,Gabriel Vargas López,34.0,F,Lima,Los Olivos,2025-02-04,Tienda,Familiar
C01868,Andrea Nury Estrada,37.0,M,Lima,Los Olivos,2024-05-24,Tienda,Consumidor
C01869,Carmen Bernal,26.0,F,Lima,San Isidro,2025-09-01,App,Consumidor
C01870,Cristian Osorio Barragán,46.0,M,Arequipa,Cayma,2024-10-01,Tienda,Familiar
C01871,Alfredo José Domínguez Suárez,45.0,M,Trujillo,Trujillo,2023-04-01,Web,Premium
C01872,Carlos Patiño Hernández,42.0,M,Lima,San Isidro,2022-09-09,Tienda,Familiar
C01873,Kevin Javier Herrera Álvarez,55.0,F,Lima,La Molina,2022-11-19,Tienda,Consumidor
C01874,Paola Rojas,24.0,M,Piura,Veintiséis de Octubre,2022-04-07,Tienda,Consumidor
C01875,Esteban Daniel Ríos,27.0,F,Trujillo,La Esperanza,2023-05-11,Tienda,Familiar
C01876,Felipe Hoyos Vásquez,34.0,M,Lima,Miraflores,2025-06-19,Tienda,Consumidor
C01877,Pilar Sandra Ocampo,53.0,M,Arequipa,Yanahuara,2024-06-27,Tienda,Consumidor
C01878,Ricardo Rafael Bejarano,22.0,F,Lima,San Juan de Lurigancho,2024-02-04,Web,Familiar
C01879,Beatriz Lorena Cardona Bautista,18.0,M,Cusco,San Sebastián,2025-07-19,Tienda,Consumidor
C01880,Humberto Bravo Pérez,40.0,F,Lima,San Juan de Lurigancho,2022-04-12,Tienda,Consumidor
C01881,Augusto Barreto Vargas,52.0,F,Cusco,Wanchaq,2023-03-03,Tienda,Consumidor
C01882,Wendy Lina Gómez,31.0,M,Lima,Miraflores,2025-08-22,Tienda,Consumidor
C01883,María Arboleda Beltrán,47.0,F,Lima,Los Olivos,2024-10-29,Tienda,Consumidor
C01884,Sonia Romero Velasco,39.0,M,Lima,Santiago de Surco,2024-02-10,Tienda,Consumidor
C01885,Dario Miguel González Montoya,19.0,M,Trujillo,Trujillo,2023-12-03,Web,Premium
C01886,Jonathan Arboleda Castro,44.0,F,Arequipa,Yanahuara,2023-05-24,App,Premium
C01887,Gustavo Alcides Hernández Leal,42.0,F,Lima,Comas,2023-04-08,Tienda,Familiar
C01888,Andrea Díaz,25.0,M,Cusco,Santiago,2024-04-26,Tienda,Familiar
C01889,Harold Rojas,32.0,M,Trujillo,Trujillo,2023-04-02,App,Familiar
C01890,Carmen Silva Ospina,20.0,F,Arequipa,Cercado,2022-05-26,Web,Consumidor
C01891,Esperanza Pérez,46.0,F,Trujillo,Trujillo,2022-05-11,Tienda,Familiar
C01892,Johana Hernández,39.0,M,Cusco,Wanchaq,2025-01-07,Tienda,Familiar
C01893,Álvaro Federico Espinosa,25.0,F,Trujillo,La Esperanza,2024-02-03,Tienda,Familiar
C01894,Mauricio Valencia Acevedo,32.0,M,Lima,San Isidro,2024-07-29,Web,Consumidor
C01895,Ernesto Andrés Mena,37.0,F,Piura,Veintiséis de Octubre,2022-06-23,App,Premium
C01896,Claudia Katherine Arévalo,55.0,F,Trujillo,La Esperanza,2022-09-02,Tienda,Familiar
C01897,Rosa Velásquez Torres,23.0,M,Lima,La Molina,2024-09-27,Web,Consumidor
C01898,Edgar Niño,50.0,F,Trujillo,El Porvenir,2025-07-08,Tienda,Consumidor
C01899,Edgar Omar Martínez,24.0,M,Trujillo,La Esperanza,2025-07-11,Tienda,Familiar
C01900,Esmeralda Rodríguez,50.0,F,Cusco,Santiago,2023-09-26,Web,Consumidor
C01901,Daniel Andrés Camacho Rodríguez,23.0,M,Lima,Los Olivos,2022-10-23,Tienda,Consumidor
C01902,Diana Paz,32.0,F,Lima,Miraflores,2023-05-04,Tienda,Consumidor
C01903,Alberto Manuel Monroy,31.0,M,Trujillo,Víctor Larco,2024-05-19,Tienda,Consumidor
C01904,Laura Isabel Pulido,32.0,F,Lima,Comas,2022-02-08,Tienda,Familiar
C01905,Teresa Lilia Sánchez Salazar,44.0,F,Arequipa,José Luis B. y Rivero,2022-05-29,Tienda,Consumidor
C01906,Alberto Sierra Quintero,43.0,F,Piura,Piura,2025-09-12,App,Consumidor
C01907,Lorena Vanegas,30.0,M,Lima,Jesús María,2025-04-15,Tienda,Familiar
C01908,Edgar Orlando Caicedo Niño,35.0,F,Lima,Comas,2022-09-05,App,Consumidor
C01909,Yeny Cristina Perea Valderrama,47.0,F,Lima,Jesús María,2023-04-28,Tienda,Familiar
C01910,Irma Dahiana Rojas Molina,44.0,M,Piura,Castilla,2023-06-30,Tienda,Consumidor
C01911,Gladys Delia Naranjo,38.0,M,Lima,San Isidro,2022-10-01,Tienda,Familiar
C01912,Alberto Montoya,52.0,M,Cusco,Santiago,2025-04-15,Tienda,Consumidor
C01913,Carlos Martínez,58.0,M,Lima,Jesús María,2023-02-06,App,Consumidor
C01914,Antonio Alejandro Londoño Ruiz,25.0,M,Cusco,San Sebastián,2023-08-16,App,Consumidor
C01915,María Jaramillo Ortiz,31.0,F,Arequipa,Paucarpata,2022-11-15,Web,Premium
C01916,Alfonso Rodríguez,40.0,M,Arequipa,José Luis B. y Rivero,2025-01-09,App,Consumidor
C01917,Johanna Tatiana Rodríguez Molina,46.0,M,Lima,Ate,2024-03-01,Tienda,Consumidor
C01918,Fernando Martínez,38.0,F,Arequipa,Cercado,2022-11-29,App,Consumidor
C01919,Karen Yeimy Mendoza Salgado,59.0,F,Trujillo,Víctor Larco,2024-06-30,Tienda,Familiar
C01920,Lucía Katerine Martínez Valencia,50.0,F,Lima,Miraflores,2023-04-22,App,Consumidor
C01921,Nancy Restrepo,47.0,M,Lima,La Molina,2025-03-12,Tienda,Consumidor
C01922,Wendy Hernández Morales,39.0,M,Trujillo,La Esperanza,2025-06-02,Web,Familiar
C01923,Giovanny Andrade Cortés,55.0,F,Lima,Jesús María,2022-01-24,Tienda,Premium
C01924,Alejandra Mercedes Daza,45.0,M,Trujillo,Trujillo,2023-12-26,Tienda,Consumidor
C01925,Johana Olga Sanabria,58.0,M,Lima,Ate,2023-05-21,App,Consumidor
C01926,Eduardo Díaz,41.0,F,Arequipa,José Luis B. y Rivero,2023-01-18,Web,Familiar
C01927,Fernando Fernández Perdomo,38.0,M,Lima,Ate,2022-03-13,Tienda,Consumidor
C01928,Alberto Jonatan Díaz Herrera,44.0,F,Lima,San Juan de Lurigancho,2025-06-16,Web,Familiar
C01929,Nelson Rodríguez González,40.0,M,Lima,San Isidro,2023-11-01,App,Consumidor
C01930,Cristina Johana González Muñoz,31.0,M,Lima,Miraflores,2023-09-11,Tienda,Consumidor
C01931,Graciela Adriana Durán,50.0,F,Arequipa,Cercado,2024-01-01,App,Consumidor
C01932,Alejandro Parra Marín,45.0,F,Lima,San Juan de Lurigancho,2024-04-04,Web,Consumidor
C01933,Carmen López Díaz,54.0,M,Lima,Los Olivos,2022-02-01,Tienda,Consumidor
C01934,Camila Orozco,36.0,M,Lima,Comas,2022-11-02,Tienda,Familiar
C01935,Luz Blanca Londoño,22.0,F,Trujillo,La Esperanza,2022-02-08,Tienda,Consumidor
C01936,Juliana Zambrano,47.0,F,Lima,Ate,2022-03-23,Tienda,Consumidor
C01937,Santiago José Ortega,21.0,F,Cusco,Santiago,2025-01-01,Tienda,Consumidor
C01938,Camilo Campo,19.0,M,Lima,San Juan de Lurigancho,2024-10-21,Tienda,Familiar
C01939,Helena Marcela Sánchez,34.0,F,Arequipa,Paucarpata,2025-08-10,App,Familiar
C01940,Gina Nelly Franco Rojas,32.0,F,Cusco,San Sebastián,2023-04-09,Tienda,Familiar
C01941,Blanca Andrea Sierra,38.0,F,Lima,Comas,2022-08-01,Tienda,Consumidor
C01942,Sandra González Pérez,44.0,F,Lima,San Isidro,2023-11-11,Tienda,Familiar
C01943,Julián Carlos Serrano Jiménez,23.0,F,Lima,Ate,2023-11-21,Tienda,Premium
C01944,Luis Julio Díaz,27.0,M,Arequipa,Yanahuara,2025-06-08,Web,Consumidor
C01945,Nubia Rosero,25.0,M,Cusco,Santiago,2025-08-20,Tienda,Consumidor
C01946,Fabián Darwin Mejía,34.0,F,Cusco,Wanchaq,2022-11-22,Tienda,Familiar
C01947,Maritza María Valderrama Sánchez,49.0,M,Lima,Los Olivos,2022-10-29,Tienda,Consumidor
C01948,Óscar Flórez Moreno,53.0,F,Arequipa,Paucarpata,2024-10-15,Web,Familiar
C01949,Andrés Edison Burgos,60.0,M,Cusco,Cusco,2022-02-10,App,Consumidor
C01950,Elena Luz Aguilar Molina,42.0,F,Arequipa,Cayma,2024-03-12,Tienda,Consumidor
C01951,Harold Henry Reyes Acosta,42.0,M,Trujillo,Víctor Larco,2022-12-22,Tienda,Premium
C01952,Sebastián Jesús Domínguez Narváez,46.0,F,Lima,La Molina,2024-09-03,Web,Consumidor
C01953,Aura Páez,29.0,F,Arequipa,,2023-03-18,App,Familiar
C01954,Eduardo Alejandro Martínez,45.0,F,Lima,San Juan de Lurigancho,2022-11-23,App,Familiar
C01955,Alberto Padilla,64.0,F,Lima,San Miguel,2023-07-01,Tienda,Consumidor
C01956,Andrés Federico Bolaños,47.0,M,Lima,Jesús María,2025-02-07,Tienda,Familiar
C01957,Yuly Luz Sanabria Muñoz,38.0,F,Lima,San Isidro,2025-06-26,Tienda,Consumidor
C01958,Enrique Romero,40.0,F,Arequipa,Cayma,2025-03-05,Tienda,Familiar
C01959,Diana Arias,44.0,F,Piura,Veintiséis de Octubre,2022-08-29,App,Premium
C01960,Fernando Acosta Sierra,45.0,F,Piura,Castilla,2023-01-27,Tienda,Premium
C01961,Jesús Ángel García Ramírez,46.0,M,Lima,San Miguel,2022-08-05,App,Consumidor
C01962,Carlos Carlos García Vargas,21.0,F,Lima,Los Olivos,2025-07-23,Tienda,Familiar
C01963,Luis Pérez Estrada,54.0,M,Trujillo,El Porvenir,2022-01-13,Tienda,Consumidor
C01964,Camila Torres Castro,29.0,M,Trujillo,El Porvenir,2023-02-12,App,Consumidor
C01965,Delia Vega,80.0,F,Trujillo,El Porvenir,2025-05-18,Tienda,Consumidor
C01966,Lucía Rodríguez,38.0,F,Lima,,2025-07-18,Tienda,Consumidor
C01967,Libia Concepción Moreno,45.0,M,Arequipa,Yanahuara,2022-07-15,Tienda,Premium
C01968,Esteban Ordóñez,48.0,M,Piura,Piura,2024-05-07,Tienda,Consumidor
C01969,María Solano Vanegas,29.0,M,Lima,San Isidro,2023-12-16,Web,Familiar
C01970,José Velandia Díaz,31.0,F,Cusco,San Sebastián,2023-09-20,Web,Consumidor
C01971,Dayana Olga Escobar,35.0,M,Lima,Jesús María,2024-07-08,App,Consumidor
C01972,Gloria Rivera Suárez,22.0,F,Arequipa,José Luis B. y Rivero,2022-06-30,Tienda,Premium
C01973,Rodrigo Rodríguez,49.0,F,Piura,Veintiséis de Octubre,2022-12-01,App,Consumidor
C01974,Karol Mery Mendoza,40.0,F,Cusco,Cusco,2022-01-15,Tienda,Premium
C01975,Claudia Acevedo,39.0,M,Lima,Santiago de Surco,2024-04-21,Web,Familiar
C01976,Alexander Alberto Ávila Ramírez,35.0,F,Piura,Castilla,2024-07-03,Web,Familiar
C01977,Mario Páez,54.0,F,Arequipa,Cercado,2024-08-25,Tienda,Consumidor
C01978,Yaneth Diana Rodríguez,56.0,F,Lima,San Juan de Lurigancho,2023-01-02,Tienda,Consumidor
C01979,Sergio Quintero Cárdenas,48.0,M,Lima,La Molina,2024-12-26,App,Consumidor
C01980,Gloria Virginia Vélez,24.0,M,Arequipa,Yanahuara,2025-03-01,Tienda,Consumidor
C01981,Alonso Palacios Moreno,54.0,F,Lima,San Miguel,2024-01-11,Tienda,Familiar
C01982,Luis Gabriel Martínez,18.0,F,Lima,Jesús María,2022-06-19,Tienda,Familiar
C01983,Ancizar Toro,18.0,M,Cusco,Cusco,2023-01-08,Tienda,Consumidor
C01984,Jhon Alberto Castillo Bejarano,43.0,M,Lima,San Miguel,2023-10-20,Tienda,Familiar
C01985,Óscar Alberto Ortiz,19.0,F,Cusco,Wanchaq,2023-01-15,Tienda,Consumidor
C01986,Hugo Giraldo,38.0,M,Arequipa,José Luis B. y Rivero,2024-11-16,Tienda,Familiar
C01987,María Katerine Sánchez Ardila,38.0,F,Lima,Miraflores,2025-09-10,Tienda,Consumidor
C01988,Dora Lorena Díaz Sierra,49.0,F,Cusco,Santiago,2022-01-09,Tienda,Familiar
C01989,María Jaramillo Ortega,22.0,F,Lima,Ate,2025-03-10,Tienda,Consumidor
C01990,Rubén Morales Marín,42.0,M,Lima,Jesús María,2022-09-22,Web,Familiar
C01991,Diego Mejía Sanabria,53.0,M,Piura,Piura,2022-08-04,Web,Consumidor
C01992,Milena Carmona Torres,35.0,M,Lima,Los Olivos,2022-12-13,Web,Consumidor
C01993,Paulo Angarita,49.0,F,Cusco,Cusco,2023-10-30,Tienda,Consumidor
C01994,Alejandra María Martínez,22.0,M,Trujillo,Trujillo,2025-04-23,Web,Familiar
C01995,Ángela Serna,36.0,F,Trujillo,Víctor Larco,2024-01-15,App,Familiar
C01996,Pedro Díaz Patiño,64.0,M,Lima,Santiago de Surco,2024-03-13,Tienda,Consumidor
C01997,Brayan Forero Campo,47.0,M,Lima,,2025-09-29,Tienda,Consumidor
C01998,Jefferson Eliecer Moreno,57.0,M,Arequipa,Cercado,2023-11-30,Web,Familiar
C01999,Camilo Alberto Rodríguez Barragán,,F,Arequipa,Paucarpata,2022-12-17,Web,Consumidor
C02000,Dayana Bautista,37.0,F,Trujillo,Víctor Larco,2024-11-01,Tienda,Familiar
C02001,Andrés Isidro Pérez García,37.0,F,Trujillo,El Porvenir,2025-06-14,Tienda,Familiar
C02002,Katherine Angélica Díaz Chaparro,29.0,M,Arequipa,Cayma,2024-03-25,Tienda,Familiar
C02003,Milena Jiménez,18.0,F,Piura,Castilla,2024-04-26,Web,Consumidor
C02004,Orlando Víctor Orozco Vásquez,39.0,M,Lima,San Miguel,2024-12-25,Web,Consumidor
C02005,Mery Eliana Castañeda,35.0,F,Lima,Santiago de Surco,2025-01-21,Tienda,Familiar
C02006,Rocío Gómez,35.0,M,Piura,Veintiséis de Octubre,2023-01-28,Tienda,Consumidor
C02007,Ramón Campo Giraldo,40.0,F,Trujillo,El Porvenir,2024-01-25,Tienda,Consumidor
C02008,Julio Muñoz,53.0,M,Trujillo,El Porvenir,2022-01-04,Tienda,Consumidor
C02009,Tatiana Rodríguez,48.0,M,Lima,La Molina,2023-01-30,Tienda,Consumidor
C02010,Mariana Pérez Nieto,23.0,F,Cusco,Cusco,2024-03-10,Tienda,Familiar
C02011,David Esneider Cortés Rodríguez,44.0,M,Arequipa,Cayma,2022-07-18,App,Familiar
C02012,Sandra Díaz,18.0,M,Arequipa,José Luis B. y Rivero,2023-05-28,Tienda,Consumidor
C02013,Ana Castro Hurtado,18.0,M,Arequipa,Yanahuara,2022-12-22,Tienda,Consumidor
C02014,Carolina Claudia Ramírez Marín,22.0,,Lima,Santiago de Surco,2022-10-21,App,Consumidor
C02015,María Elena Chacón Agudelo,49.0,M,Lima,La Molina,2023-01-03,Tienda,Consumidor
C02016,Cristobal Pérez Gaviria,30.0,M,Arequipa,Cercado,2022-11-21,Tienda,Familiar
C02017,Ángela Forero,37.0,M,Lima,San Juan de Lurigancho,2024-10-02,App,Familiar
C02018,Viviana María Hoyos Sánchez,44.0,M,Cusco,Santiago,2023-05-14,Tienda,Consumidor
C02019,Fabio Víctor Gómez Miranda,,F,Trujillo,La Esperanza,2023-11-05,Tienda,Familiar
C02020,Astrid Ligia González Trujillo,56.0,F,Lima,San Juan de Lurigancho,2023-03-16,Web,Familiar
C02021,Janeth Liliana Gutiérrez,30.0,M,Lima,Los Olivos,2023-06-27,Tienda,Familiar
C02022,Elsa Álvarez Acosta,44.0,F,Piura,Piura,2024-04-22,Web,Familiar
C02023,Juan Luis Quintero Aguirre,28.0,M,Lima,Jesús María,2022-12-11,Web,Consumidor
C02024,Fernanda Ana Nieto,32.0,F,Cusco,Cusco,2024-06-03,App,Consumidor
C02025,Julio Espinosa López,42.0,M,Arequipa,Paucarpata,2022-02-14,Web,Familiar
C02026,Carlos Freddy Vargas,38.0,F,Piura,Veintiséis de Octubre,2024-08-18,Tienda,Familiar
C02027,María Paola Arévalo,27.0,F,Arequipa,Yanahuara,2024-04-13,Tienda,Consumidor
C02028,Olga Omaira Manrique,32.0,F,Lima,Miraflores,2024-09-03,Tienda,Premium
C02029,Carlos José Sánchez,63.0,F,Arequipa,José Luis B. y Rivero,2022-06-27,Tienda,Consumidor
C02030,Daniel Robinson Arroyo,45.0,M,Trujillo,Víctor Larco,2022-10-17,Web,Familiar
C02031,María Gloria González,54.0,M,Lima,Ate,2024-07-22,Tienda,Consumidor
C02032,José Arango,53.0,F,Lima,Santiago de Surco,2024-09-06,App,Familiar
C02033,Valentina Estefanía Salcedo Gutiérrez,50.0,F,Lima,Ate,2023-09-05,Web,Consumidor
C02034,Emilio Felix Manrique,22.0,M,Piura,Piura,2025-06-25,Tienda,Consumidor
C02035,Ana Ana Valderrama Jaimes,27.0,M,Lima,San Miguel,2023-05-18,Tienda,Familiar
C02036,Alberto Campo Salcedo Daza,40.0,M,Lima,Ate,2023-05-06,Tienda,Consumidor
C02037,Marina Yepes,55.0,M,Cusco,Cusco,2025-01-12,Tienda,Consumidor
C02038,Ángel Alexander Rentería Pérez,50.0,F,Piura,Piura,2025-04-26,App,Consumidor
C02039,Camila Esther Buitrago Guerra,43.0,,Trujillo,Víctor Larco,2022-02-15,Web,Consumidor
C02040,Julio Alfonso Herrera,53.0,F,Lima,San Isidro,2025-04-12,Tienda,Consumidor
C02041,Alex Galvis Castellanos,42.0,M,Arequipa,José Luis B. y Rivero,2025-05-16,Tienda,Familiar
C02042,Amparo Inés Solano Cardona,54.0,M,Piura,Piura,2023-08-22,Tienda,Familiar
C02043,Yaneth Patricia Pérez,36.0,M,Cusco,Cusco,2022-10-27,App,Familiar
C02044,Marta Muñoz,24.0,M,Cusco,San Sebastián,2022-08-22,Tienda,Familiar
C02045,Amparo Eliana Cardona Loaiza,20.0,F,Lima,La Molina,2023-10-23,Tienda,Consumidor
C02046,Dario Bautista Palacios,22.0,F,Piura,Castilla,2024-01-15,Tienda,Familiar
C02047,José Vásquez Arroyo,31.0,F,Lima,La Molina,2025-03-31,Tienda,Premium
C02048,Viviana Yenifer Martínez,32.0,M,Arequipa,Cercado,2023-11-29,Tienda,Familiar
C02049,Junior Niño Gil,45.0,M,Piura,Veintiséis de Octubre,2025-06-08,Tienda,Consumidor
C02050,Alberto Luis Medina,18.0,F,Cusco,Santiago,2023-10-17,App,Consumidor
C02051,Andrés Luis Rojas,32.0,F,Arequipa,José Luis B. y Rivero,2022-03-22,Tienda,Consumidor
C02052,Pablo Luis Forero Bautista,30.0,F,Arequipa,Paucarpata,2024-06-09,Tienda,Consumidor
C02053,Omaira Ruiz,20.0,F,Arequipa,Cayma,2025-08-01,Web,Familiar
C02054,Jairo Calderón,26.0,M,Arequipa,Cercado,2024-01-14,Tienda,Consumidor
C02055,Silvio Camilo Contreras Vargas,36.0,F,Lima,Los Olivos,2025-05-05,Web,Consumidor
C02056,Yolanda Luz Ramírez,31.0,F,Arequipa,Paucarpata,2024-02-17,App,Consumidor
C02057,Carlos Diego Arévalo,58.0,F,Trujillo,La Esperanza,2025-02-12,Web,Consumidor
C02058,Camila Paula Perea Bustamante,,M,Trujillo,Trujillo,2022-03-19,Tienda,Consumidor
C02059,Enrique Arboleda,42.0,M,Lima,Ate,2024-10-26,Tienda,Consumidor
C02060,Tatiana Ramírez Rico,53.0,M,Lima,San Miguel,2023-12-04,App,Consumidor
C02061,Antonio Rueda,30.0,M,Arequipa,Yanahuara,2022-01-25,App,Familiar
C02062,Alfredo Sebastián Cuesta,38.0,M,Trujillo,Víctor Larco,2022-08-30,Web,Consumidor
C02063,Gloria Rita Castro Suárez,50.0,M,Lima,San Miguel,2024-12-09,Web,Consumidor
C02064,Carlos Jairo Suárez,39.0,F,Cusco,Cusco,2022-10-03,Tienda,Consumidor
C02065,Iván Gerson Ortega,56.0,F,Arequipa,Yanahuara,2022-07-08,Tienda,Consumidor
C02066,Germán Adolfo Monroy,47.0,F,Arequipa,Cercado,2022-06-10,Tienda,Familiar
C02067,Liliana Ocampo Burgos,18.0,M,Lima,San Juan de Lurigancho,2023-07-03,Tienda,Consumidor
C02068,Luis Martínez,45.0,F,Cusco,San Sebastián,2024-07-31,Tienda,Premium
C02069,Elsa Puentes Márquez,29.0,F,Lima,San Isidro,2023-11-11,Tienda,Consumidor
C02070,Elmer Eduardo Rodríguez Vargas,30.0,F,Lima,Jesús María,2025-04-03,Tienda,Familiar
C02071,Fernanda Sánchez Castillo,43.0,F,Lima,La Molina,2023-05-09,Tienda,Consumidor
C02072,María Toro,64.0,M,Trujillo,Víctor Larco,2024-07-27,Tienda,Consumidor
C02073,Henry López García,70.0,F,Arequipa,Yanahuara,2023-08-29,Tienda,Consumidor
C02074,Rosa Figueroa Ortega,33.0,M,Piura,Veintiséis de Octubre,2024-09-16,App,Consumidor
C02075,Diana Luisa Niño López,34.0,F,Lima,Santiago de Surco,2022-05-14,Web,Familiar
C02076,Sandra García,23.0,F,Piura,Veintiséis de Octubre,2024-12-11,Web,Consumidor
C02077,Lucía Agudelo,24.0,,Lima,Los Olivos,2023-07-09,Tienda,Familiar
C02078,María Karen Guevara Pineda,34.0,M,Cusco,Santiago,2022-04-22,App,Consumidor
C02079,Rosario Hernández Bonilla,47.0,M,Lima,San Miguel,2024-06-21,App,Consumidor
C02080,Junior Calderón Cáceres,34.0,F,Trujillo,Trujillo,2023-07-26,Tienda,Premium
C02081,Christian Humberto Ortiz Daza,53.0,M,Arequipa,Cayma,2023-08-28,Tienda,Consumidor
C02082,José Esteban Rojas Arias,41.0,F,Lima,San Isidro,2023-05-17,App,Familiar
C02083,Gladys Viviana Cárdenas Muñoz,51.0,M,Cusco,Wanchaq,2023-12-20,Tienda,Consumidor
C02084,Piedad Diana Villegas Sánchez,29.0,F,Lima,La Molina,2024-07-15,Tienda,Consumidor
C02085,Angélica León Quiroga,29.0,M,Piura,Veintiséis de Octubre,2023-08-24,Tienda,Consumidor
C02086,Diana Cortés Bautista,28.0,M,Lima,La Molina,2023-11-16,Web,Familiar
C02087,Rosalba Esther López Ramírez,49.0,F,Lima,Ate,2025-07-22,Tienda,Premium
C02088,Johana Nelly Guzmán Mejía,43.0,M,Trujillo,Víctor Larco,2024-03-15,Tienda,Familiar
C02089,Alexander Javier Bonilla Arango,18.0,M,Lima,Comas,2022-04-02,Tienda,Consumidor
C02090,Blanca Elizabeth Giraldo,33.0,M,Arequipa,Cayma,2022-02-01,Web,Consumidor
C02091,Andrea Margarita Jaimes Gil,40.0,F,Lima,La Molina,2024-07-17,Tienda,Familiar
C02092,David Ramos,49.0,F,Cusco,Cusco,2024-06-16,Web,Consumidor
C02093,Rocío Romero Gómez,26.0,F,Lima,San Isidro,2023-08-05,Tienda,Familiar
C02094,Carolina Duque,46.0,,Arequipa,Cercado,2025-05-19,Web,Familiar
C02095,Lizeth Estrada Méndez,40.0,F,Cusco,Santiago,2023-04-12,App,Familiar
C02096,Ángela Irene Giraldo Salazar,43.0,F,Piura,Castilla,2023-07-04,Tienda,Premium
C02097,Arley Ríos Ochoa,25.0,F,Lima,Los Olivos,2022-06-02,Tienda,Consumidor
C02098,Jaime Camilo Suárez,32.0,F,Lima,Los Olivos,2024-01-28,Tienda,Consumidor
C02099,Eugenia Flórez Álvarez,37.0,M,Cusco,Santiago,2023-04-17,App,Familiar
C02100,Nelson Nelson Méndez,44.0,M,Arequipa,Yanahuara,2025-01-10,Web,Familiar
C02101,Marcela Myriam Montes,58.0,M,Trujillo,Trujillo,2023-06-06,Tienda,Consumidor
C02102,Miguel José Sánchez Pedraza,42.0,M,Arequipa,Cayma,2023-12-28,Tienda,Consumidor
C02103,Alberto Espitia,47.0,F,Lima,Santiago de Surco,2025-08-30,Tienda,Familiar
C02104,César Herrera Pineda,33.0,F,Trujillo,Víctor Larco,2022-07-05,Tienda,Consumidor
C02105,César Héctor Peña Pinzón,37.0,F,Trujillo,La Esperanza,2023-03-09,App,Consumidor
C02106,Elisa León,38.0,F,Trujillo,El Porvenir,2023-05-10,Tienda,Consumidor
C02107,Yadira Rincón,47.0,F,Lima,Ate,2022-08-21,Tienda,Consumidor
C02108,Juliana Marín,33.0,F,Lima,Miraflores,2023-08-25,Tienda,Consumidor
C02109,Rodolfo Jean Ramírez Valderrama,24.0,M,Trujillo,Trujillo,2023-07-12,Tienda,Consumidor
C02110,Yuly González,38.0,F,Trujillo,El Porvenir,2023-03-10,Tienda,Familiar
C02111,María Hernández Palacios,32.0,F,Piura,Piura,2024-03-06,App,Premium
C02112,Lilia Andrea Rodríguez,37.0,M,Lima,Comas,2023-03-07,Tienda,Familiar
C02113,Fernando Eduardo Domínguez,46.0,M,Trujillo,Víctor Larco,2022-02-25,Tienda,Consumidor
C02114,Alfredo Castillo,23.0,M,Lima,San Isidro,2022-02-04,Tienda,Familiar
C02115,Arturo David Velasco Hoyos,27.0,M,Lima,Jesús María,2024-09-05,App,Consumidor
C02116,Brayan Prieto,31.0,M,Lima,Los Olivos,2024-06-19,Tienda,Consumidor
C02117,Julián León,54.0,F,Piura,Piura,2024-06-27,Tienda,Familiar
C02118,Miguel Aguilar Alvarado,34.0,M,Lima,San Juan de Lurigancho,2023-11-26,Tienda,Consumidor
C02119,Patricia Leonor Torres Osorio,36.0,F,Lima,San Juan de Lurigancho,2022-11-11,App,Consumidor
C02120,Alexander García Salcedo,39.0,M,Lima,Los Olivos,2023-11-27,Tienda,Premium
C02121,Dario Rodríguez Murillo,58.0,M,Lima,Jesús María,2023-09-28,Tienda,Consumidor
C02122,Clara Romero Hurtado,34.0,M,Trujillo,El Porvenir,2025-08-22,Tienda,Consumidor
C02123,Antonio Fernando Gallego Martínez,60.0,M,Piura,Piura,2024-01-22,Tienda,Consumidor
C02124,Alexander Rosero Garzón,43.0,M,Trujillo,Trujillo,2023-03-11,Tienda,Familiar
C02125,Manuel Víctor López Mendoza,32.0,M,Cusco,Wanchaq,2023-07-14,Tienda,Familiar
C02126,Ramiro Granados Hernández,36.0,,Lima,Santiago de Surco,2024-09-14,Tienda,Consumidor
C02127,Alonso Bernal Rodríguez,35.0,M,Lima,Santiago de Surco,2022-09-12,Tienda,Premium
C02128,Walter Mateo Mejía Hernández,29.0,M,Lima,San Miguel,2022-09-04,App,Consumidor
C02129,Stiven Zapata,22.0,M,Cusco,Wanchaq,2022-03-12,App,Consumidor
C02130,Juan Vega,30.0,F,Lima,Los Olivos,2025-02-24,Tienda,Familiar
C02131,Pedro Reinaldo González,34.0,F,Lima,San Juan de Lurigancho,2022-08-02,Tienda,Consumidor
C02132,María Posada,60.0,M,Arequipa,José Luis B. y Rivero,2025-03-18,Tienda,Consumidor
